UTaU_1AB_M1W_0, -0.268997, 0.834353, 639573
UTaU_1AB_M1W_1, -0.313192, 0.786944, 639841
UTaU_1AB_M1W_2, -0.317274, 0.734013, 639911
UTaU_1AB_M1W_3, -0.300277, 0.678217, 639980
UTaU_1AB_M2_0, 0.0733875, 1.04248, 636130
UTaU_1AB_M2_1, 0.292769, 0.810334, 638428
UTaU_1AB_M2_2, 0.104852, 0.787739, 639168
UTaU_1AB_M2_3, -0.0283646, 0.85788, 637802
UTaU_1AB_M3_0, -0.141617, 1.09414, 638880
UTaU_1AB_M3_1, -0.343051, 0.963333, 635625
UTaU_1AB_M3_2, 0.152796, 0.977658, 636377
UTaU_1AB_M3_3, 0.130068, 0.923939, 637866
UTaU_1AB_M4_0, 0.0387045, 1.17969, 639228
UTaU_1AB_M4_1, -0.0700258, 1.07584, 639593
UTaU_1AB_M4_2, -0.037534, 0.850365, 639180
UTaU_1AB_M4_3, -0.229283, 0.748658, 639929
UTaU_1AB_S1E_0, 0.0522705, 0.75369, 639979
UTaU_1AB_S1E_1, 0.22827, 0.744128, 639982
UTaU_1AB_S1E_2, 0.0368844, 0.71887, 640000
UTaU_1AB_S1E_3, -0.288394, 0.501717, 640000
UTaU_1AB_S1W_0, -0.120577, 0.854065, 639838
UTaU_1AB_S1W_1, -0.0460603, 0.750755, 639987
UTaU_1AB_S1W_2, -0.200182, 0.720316, 639973
UTaU_1AB_S1W_3, 0.227073, 0.7543, 639943
UTaU_1AB_S2E_0, -0.0171331, 0.837841, 637828
UTaU_1AB_S2E_1, 0.0704123, 0.937111, 638184
UTaU_1AB_S2E_2, -0.106373, 0.99205, 636683
UTaU_1AB_S2E_3, -0.0718213, 1.0639, 638933
UTaU_1AB_S2W_0, -0.0304139, 0.982515, 636880
UTaU_1AB_S2W_1, 0.054604, 1.19336, 638342
UTaU_1AB_S2W_2, 0.0871729, 0.839471, 638467
UTaU_1AB_S2W_3, -0.112092, 0.853052, 636923
UTaU_1AB_S3_0, 0.0746295, 0.784526, 639506
