UTaU_1AB_M1W_0, 0.232396, 0.814465, 639555
UTaU_1AB_M1W_1, 0.205134, 0.833163, 639646
UTaU_1AB_M1W_2, -0.237264, 0.760517, 639887
UTaU_1AB_M1W_3, -0.206104, 0.695774, 639984
UTaU_1AB_M2_0, -0.00961002, 1.05728, 635795
UTaU_1AB_M2_1, 0.20771, 0.850668, 637982
UTaU_1AB_M2_2, -0.0135543, 0.834371, 638101
UTaU_1AB_M2_3, 0.160784, 0.868711, 638952
UTaU_1AB_M3_0, 0.125735, 0.896162, 637044
UTaU_1AB_M3_1, -0.0986345, 0.876845, 636187
UTaU_1AB_M3_2, -0.164564, 0.896259, 634725
UTaU_1AB_M3_3, -0.0891265, 1.01244, 638890
UTaU_1AB_M4_0, -0.0254743, 1.18008, 638918
UTaU_1AB_M4_1, -0.212549, 1.17235, 638813
UTaU_1AB_M4_2, -0.00961436, 0.860346, 639460
UTaU_1AB_M4_3, -0.260175, 0.710484, 639980
UTaU_1AB_S1E_0, 0.0330691, 0.760301, 639963
UTaU_1AB_S1E_1, 0.304449, 0.663494, 639898
UTaU_1AB_S1E_2, 0.0177938, 0.707824, 640000
UTaU_1AB_S1E_3, -0.288128, 0.495701, 640000
UTaU_1AB_S1W_0, 0.0271749, 0.874113, 639819
UTaU_1AB_S1W_1, 0.20564, 0.779552, 639962
UTaU_1AB_S1W_2, 0.0122537, 0.771847, 639969
UTaU_1AB_S1W_3, -0.129599, 0.840509, 639845
UTaU_1AB_S2E_0, -0.121772, 1.11883, 639422
UTaU_1AB_S2E_1, -0.241985, 0.968306, 634313
UTaU_1AB_S2E_2, -0.134981, 1.01461, 637147
UTaU_1AB_S2E_3, -0.0174051, 1.21733, 639295
UTaU_1AB_S2W_0, 0.045905, 1.08576, 637381
UTaU_1AB_S2W_1, -0.0671467, 1.09186, 639004
UTaU_1AB_S2W_2, -0.188222, 0.880373, 639371
UTaU_1AB_S2W_3, 0.283803, 1.0602, 639035
UTaU_1AB_S3_0, 0.0374106, 0.788099, 639284
UTaU_1AB_S3_1, -0.113658, 0.736408, 639605
UTaU_1AB_S3_2, 0.0651228, 0.694668, 639929
UTaU_1AB_S3_3, 0.0121745, 0.681474, 639943
UTaU_1AB_S4_0, 0.113957, 0.944107, 636633
UTaU_1AB_S4_1, 0.110434, 1.15909, 639567
UTaU_1AB_S4_2, -0.0391319, 0.872918, 638431
UTaU_1AB_S4_3, -0.0873289, 1.22765, 639124
UTaU_1AT_M1E_0, -0.221343, 0.681221, 639988
UTaU_1AT_M1E_1, 0.0122455, 0.70468, 639991
UTaU_1AT_M1E_2, 0.16969, 0.717111, 639995
UTaU_1AT_M1E_3, 0.147576, 0.724485, 639989
UTaU_1AT_M1W_0, 0.100857, 0.694471, 639977
UTaU_1AT_M1W_1, 0.164839, 0.68208, 639994
UTaU_1AT_M1W_2, 0.326653, 0.686608, 639966
UTaU_1AT_M1W_3, -0.00477063, 0.789974, 639957
UTaU_1AT_M2_0, 0.0115227, 1.02639, 636484
UTaU_1AT_M2_1, -0.106741, 0.86738, 636805
UTaU_1AT_M2_2, 0.0379802, 0.872214, 636674
UTaU_1AT_M2_3, 0.0216186, 0.936835, 637367
UTaU_1AT_M3_0, -0.034951, 0.933658, 636319
UTaU_1AT_M3_1, -0.0240587, 0.976614, 633866
UTaU_1AT_M3_2, -0.180851, 1.1213, 637164
UTaU_1AT_M3_3, 0.0077181, 1.456, 639795
UTaU_1AT_M4_0, -0.117761, 1.18706, 636305
UTaU_1AT_M4_1, -0.0940461, 1.13325, 638963
UTaU_1AT_M4_2, -0.0456986, 1.13724, 637218
UTaU_1AT_M4_3, -0.0558338, 1.41278, 639684
UTaU_1AT_S1E_0, -0.290632, 0.75216, 638997
UTaU_1AT_S1E_1, -0.281394, 0.596947, 639924
UTaU_1AT_S1E_2, -0.307061, 0.589798, 640000
UTaU_1AT_S1E_3, -0.259486, 0.61911, 640000
UTaU_1AT_S1W_1, 0.0376793, 0.765177, 639714
UTaU_1AT_S1W_2, 0.178435, 0.763189, 639942
UTaU_1AT_S1W_3, 0.00696591, 0.756953, 639974
UTaU_1AT_S2E_0, 0.245463, 1.32314, 638764
UTaU_1AT_S2E_1, 0.293602, 1.37533, 639588
UTaU_1AT_S2E_2, -0.0830453, 1.52205, 639952
UTaU_1AT_S2E_3, -0.136667, 1.62158, 639773
UTaU_1AT_S2W_0, 0.0429818, 0.945073, 636805
UTaU_1AT_S2W_1, -0.00180412, 1.0409, 639094
UTaU_1AT_S2W_2, -0.094912, 1.19767, 639624
UTaU_1AT_S2W_3, 0.214777, 1.26613, 639239
UTaU_1AT_S3_0, 0.0175593, 0.866119, 638636
UTaU_1AT_S3_1, 0.0595823, 0.799181, 639233
UTaU_1AT_S3_2, 0.000864078, 0.816478, 638831
UTaU_1AT_S3_3, -0.0814751, 0.697858, 639889
UTaU_1AT_S4_0, 0.0116303, 1.06694, 636098
UTaU_1AT_S4_1, 0.0926153, 1.21084, 639635
UTaU_1AT_S4_2, -0.0119658, 1.29402, 639405
UTaU_1AT_S4_3, 0.0882275, 1.25644, 639075
UTaU_1CB_M1E_0, -0.311812, 0.712632, 639953
UTaU_1CB_M1E_1, -0.300161, 0.726436, 639954
UTaU_1CB_M1E_2, -0.228663, 0.745147, 639933
UTaU_1CB_M1E_3, -0.296537, 0.768348, 639829
UTaU_1CB_M1W_0, -0.245763, 0.783512, 639913
UTaU_1CB_M1W_1, -0.131295, 0.71665, 639971
UTaU_1CB_M1W_2, -0.0365711, 0.83187, 639904
UTaU_1CB_M1W_3, -0.0789956, 0.71455, 639985
UTaU_1CB_M2_0, 0.148679, 1.11863, 638456
UTaU_1CB_M2_1, 0.0138805, 0.921209, 634777
UTaU_1CB_M2_2, -0.10527, 0.905287, 633893
UTaU_1CB_M2_3, -0.0309035, 1.09304, 638277
UTaU_1CB_M3_0, -0.00827261, 0.982456, 632932
UTaU_1CB_M3_1, -0.0122559, 0.949651, 633167
UTaU_1CB_M3_2, 0.00155017, 0.929459, 633477
UTaU_1CB_M3_3, -0.0611743, 1.32173, 637621
UTaU_1CB_M4_0, 0.104974, 1.09398, 636864
UTaU_1CB_M4_1, 0.15471, 0.996721, 634271
UTaU_1CB_M4_2, -0.0531245, 1.10147, 636015
UTaU_1CB_M4_3, -0.111475, 1.32462, 638275
