UTaU_1AB_M1W_0, 0.0166306, 0.889442, 638283
UTaU_1AB_M1W_1, 0.137504, 0.873931, 638264
UTaU_1AB_M1W_2, 0.0670061, 0.900528, 638837
UTaU_1AB_M1W_3, 0.0706271, 0.94032, 636753
UTaU_1AB_M2_0, 0.360459, 1.0866, 587764
UTaU_1AB_M2_1, 0.179831, 1.05668, 617406
UTaU_1AB_M2_2, 0.0516629, 1.08484, 615509
UTaU_1AB_M2_3, -0.0804232, 1.11916, 615718
UTaU_1AB_M3_0, 0.0545781, 1.14825, 602348
UTaU_1AB_M3_1, 0.235923, 1.11896, 608749
UTaU_1AB_M3_2, -0.00297929, 1.13631, 606185
UTaU_1AB_M3_3, -0.338347, 1.13121, 599320
UTaU_1AB_M4_0, -0.5443, 1.10983, 561889
UTaU_1AB_M4_1, -0.287538, 1.12119, 605039
UTaU_1AB_M4_2, -0.298538, 0.998853, 629843
UTaU_1AB_M4_3, -0.256691, 0.942954, 637649
UTaU_1AB_S1E_0, 0.313141, 0.929669, 634254
UTaU_1AB_S1E_1, -0.0884017, 0.875384, 637827
UTaU_1AB_S1E_2, 0.000640688, 0.708876, 639937
UTaU_1AB_S1E_3, -0.0390877, 0.594253, 639997
UTaU_1AB_S1W_0, -0.112718, 0.913708, 636171
UTaU_1AB_S1W_1, 0.392499, 0.932982, 631406
UTaU_1AB_S1W_2, 0.381596, 0.892212, 634619
UTaU_1AB_S1W_3, 0.369352, 0.900964, 634173
UTaU_1AB_S2E_0, -0.240498, 1.06385, 620628
UTaU_1AB_S2E_1, 0.254869, 1.14297, 604396
UTaU_1AB_S2E_2, -0.100286, 1.12593, 606633
UTaU_1AB_S2E_3, -0.239298, 1.14672, 590060
UTaU_1AB_S2W_0, -0.438713, 1.03556, 607037
UTaU_1AB_S2W_1, -0.104699, 1.08701, 610658
UTaU_1AB_S2W_2, 0.0970087, 0.983675, 631500
UTaU_1AB_S2W_3, -0.525534, 1.06027, 598798
UTaU_1AB_S3_0, -0.257646, 0.964186, 631138
UTaU_1AB_S3_1, 0.201261, 0.90048, 636302
UTaU_1AB_S3_2, -0.00337579, 0.906887, 637481
UTaU_1AB_S3_3, -0.419665, 0.826766, 636843
UTaU_1AB_S4_0, -0.278096, 1.13522, 590149
UTaU_1AB_S4_1, -0.214835, 1.09384, 616464
UTaU_1AB_S4_2, 0.18722, 1.0564, 621286
UTaU_1AB_S4_3, 0.107443, 1.06871, 621443
UTaU_1AT_M1E_0, -0.320715, 0.926303, 636636
UTaU_1AT_M1E_1, -0.515427, 0.936125, 631123
UTaU_1AT_M1E_2, -0.595922, 0.909191, 632744
UTaU_1AT_M1E_3, -0.471098, 0.897665, 634384
UTaU_1AT_M1W_0, 0.0688885, 0.896041, 638379
UTaU_1AT_M1W_1, -0.019309, 0.900554, 637786
UTaU_1AT_M1W_2, -0.113419, 0.901576, 638343
UTaU_1AT_M1W_3, -0.185965, 0.85858, 639024
UTaU_1AT_M2_0, 0.329843, 1.04298, 608620
UTaU_1AT_M2_1, -0.410721, 1.06464, 608013
UTaU_1AT_M2_2, 0.287941, 1.0692, 607576
UTaU_1AT_M2_3, 0.135176, 1.09098, 621810
UTaU_1AT_M3_0, 0.0319531, 1.15249, 597375
UTaU_1AT_M3_1, -0.136547, 1.15535, 599026
UTaU_1AT_M3_2, 0.195095, 1.105, 606233
UTaU_1AT_M3_3, -0.344844, 1.0749, 608281
UTaU_1AT_M4_0, 0.133764, 1.07874, 613183
UTaU_1AT_M4_1, 0.130154, 1.12383, 607226
UTaU_1AT_M4_2, 0.0305697, 1.14381, 603343
UTaU_1AT_M4_3, -0.110141, 1.11589, 608594
UTaU_1AT_S1E_0, 0.0347626, 0.967969, 637265
UTaU_1AT_S1E_1, 0.0200101, 0.859106, 639427
UTaU_1AT_S1E_2, 0.0768756, 0.716216, 639995
UTaU_1AT_S1E_3, 0.0197219, 0.665458, 639998
UTaU_1AT_S1W_1, 0.0527255, 0.915144, 638609
UTaU_1AT_S1W_2, 0.120158, 0.908093, 637944
UTaU_1AT_S1W_3, 0.0368895, 0.957833, 635709
UTaU_1AT_S2E_0, -0.346713, 1.0099, 623121
UTaU_1AT_S2E_1, -0.318006, 0.953777, 628170
UTaU_1AT_S2E_2, -0.360748, 1.0407, 608955
UTaU_1AT_S2E_3, 0.203138, 1.04336, 624330
UTaU_1AT_S2W_0, 0.327139, 1.07543, 611985
UTaU_1AT_S2W_1, -0.00320981, 1.09779, 617793
UTaU_1AT_S2W_2, -0.154893, 0.990606, 630720
UTaU_1AT_S2W_3, -0.278052, 1.0077, 623823
UTaU_1AT_S3_0, -0.165719, 1.14361, 594988
UTaU_1AT_S3_1, -0.268339, 1.10525, 604071
UTaU_1AT_S3_2, -0.291956, 1.03182, 623022
UTaU_1AT_S3_3, 0.0155923, 0.928276, 636084
UTaU_1AT_S4_0, 0.170905, 1.05031, 624085
UTaU_1AT_S4_1, -0.0313378, 1.1228, 607094
