UTaU_1AB_M1W_0, -0.0411974, 0.705911, 639846
UTaU_1AB_M1W_1, 0.0383699, 0.689138, 639903
UTaU_1AB_M1W_2, 0.0298262, 0.698587, 639940
UTaU_1AB_M1W_3, -0.0502225, 0.617767, 639992
UTaU_1AB_M2_0, 0.0374337, 1.10884, 638863
UTaU_1AB_M2_1, -0.0463926, 1.03263, 637494
UTaU_1AB_M2_2, 0.0167443, 0.968472, 635261
UTaU_1AB_M2_3, 0.0211781, 0.908431, 632541
UTaU_1AB_M3_0, 0.0360712, 0.997162, 635715
UTaU_1AB_M3_1, -0.12294, 0.988749, 633668
UTaU_1AB_M3_2, 0.0155022, 1.16281, 639780
UTaU_1AB_M3_3, -0.0861117, 1.1219, 639576
UTaU_1AB_M4_0, 0.00227553, 0.843936, 638973
UTaU_1AB_M4_1, 0.00995049, 0.858107, 638662
UTaU_1AB_M4_2, -0.000566843, 0.905775, 636861
UTaU_1AB_M4_3, -0.00194219, 0.827896, 638968
UTaU_1AB_S1E_0, 0.093577, 0.645441, 639997
UTaU_1AB_S1E_1, 0.0880266, 0.53885, 640000
UTaU_1AB_S1E_2, -0.136284, 0.435192, 640000
UTaU_1AB_S1E_3, 0.0102344, 0.619058, 640000
UTaU_1AB_S1W_0, -0.0883089, 0.688438, 639879
UTaU_1AB_S1W_1, -0.174501, 0.690203, 639979
UTaU_1AB_S1W_2, -0.24454, 0.637098, 639990
UTaU_1AB_S1W_3, 0.104703, 0.637024, 639993
UTaU_1AB_S2E_0, -0.039555, 0.841987, 638883
UTaU_1AB_S2E_1, -0.0469534, 0.857359, 638719
UTaU_1AB_S2E_2, -0.0398237, 0.918131, 637258
UTaU_1AB_S2E_3, -0.0368551, 0.946643, 635788
UTaU_1AB_S2W_0, -0.0329846, 0.961651, 635569
UTaU_1AB_S2W_1, 0.0416297, 0.897045, 637574
UTaU_1AB_S2W_2, -0.00717416, 0.841533, 638960
UTaU_1AB_S2W_3, 0.0333726, 0.823126, 638968
UTaU_1AB_S3_0, -0.0252673, 0.845811, 638967
UTaU_1AB_S3_1, 0.0202579, 0.840417, 639158
UTaU_1AB_S3_2, 0.00626326, 0.787571, 639603
UTaU_1AB_S3_3, 0.0135676, 0.778674, 639832
UTaU_1AB_S4_0, 0.0111121, 1.07598, 637862
UTaU_1AB_S4_1, 0.0577166, 0.924531, 636923
UTaU_1AB_S4_2, 0.0341713, 1.09268, 638138
UTaU_1AB_S4_3, 0.0514091, 1.03208, 636366
UTaU_1AT_M1E_0, -0.140055, 0.606434, 639949
UTaU_1AT_M1E_1, -0.0435352, 0.717204, 639965
UTaU_1AT_M1E_2, -0.296933, 0.648218, 639952
UTaU_1AT_M1E_3, -0.305215, 0.619293, 639955
UTaU_1AT_M1W_0, -0.28092, 0.762936, 639886
UTaU_1AT_M1W_1, -0.209108, 0.682122, 639981
UTaU_1AT_M1W_2, -0.302454, 0.730217, 639925
UTaU_1AT_M1W_3, 0.0461876, 0.672027, 639999
UTaU_1AT_M2_0, -0.0227729, 1.16751, 629653
UTaU_1AT_M2_1, 0.0148339, 0.966822, 630784
UTaU_1AT_M2_2, 0.0475924, 1.04191, 633967
UTaU_1AT_M2_3, 0.0396669, 0.869751, 636046
UTaU_1AT_M3_0, 0.0135856, 1.04133, 637366
UTaU_1AT_M3_1, -0.0293812, 0.983228, 631458
UTaU_1AT_M3_2, -0.0160823, 1.19058, 636723
UTaU_1AT_M3_3, 0.024734, 1.11557, 637785
UTaU_1AT_M4_0, -0.0365789, 0.823177, 639193
UTaU_1AT_M4_1, -0.0108269, 0.836655, 639057
UTaU_1AT_M4_2, 0.0188622, 0.928114, 636935
UTaU_1AT_M4_3, -0.00114603, 0.888217, 637854
UTaU_1AT_S1E_0, 0.221769, 0.688945, 639982
UTaU_1AT_S1E_1, 0.0024547, 0.599996, 639996
UTaU_1AT_S1E_2, -0.290227, 0.56727, 640000
UTaU_1AT_S1E_3, -0.178878, 0.458427, 640000
UTaU_1AT_S1W_1, -0.0482437, 0.783071, 639814
UTaU_1AT_S1W_2, 0.208342, 0.750629, 639925
