UTaU_2AT_S1E_1, 0.000156071, 0.847176
UTaU_2AT_S1E_2, -0.00412226, 0.823266
UTaU_2AT_S1E_3, -0.00398168, 0.817764
UTaU_2AT_S1W_0, 0.00750768, 0.751495
UTaU_2AT_S1W_1, 0.00716349, 0.748295
UTaU_2AT_S1W_2, 0.00300221, 0.773061
UTaU_2AT_S1W_3, 0.00472205, 0.827966
UTaU_2AT_S2_0, -0.00810669, 0.789777
UTaU_2AT_S2_1, -0.00630741, 0.743711
UTaU_2AT_S2_2, -0.00914, 0.738673
UTaU_2AT_S2_3, -0.00160032, 0.729687
UTaU_2AT_S3_0, 0.000471462, 0.807962
UTaU_2AT_S3_1, 0.000450894, 0.844255
UTaU_2AT_S3_2, -0.000941189, 0.877266
UTaU_2AT_S3_3, -0.00746475, 0.712078
UTaU_2CB_M1E_0, 0.00354824, 0.987177
UTaU_2CB_M1E_1, 0.00125119, 0.983512
UTaU_2CB_M1E_2, 0.000174978, 1.00314
UTaU_2CB_M1E_3, -0.000368051, 1.0696
UTaU_2CB_M1W_0, -0.00603483, 0.919112
UTaU_2CB_M1W_1, -0.00469986, 0.880331
UTaU_2CB_M1W_2, -0.00398545, 0.969446
UTaU_2CB_M1W_3, -0.00369673, 1.05486
UTaU_2CB_M2_0, 0.00184737, 0.966992
UTaU_2CB_M2_1, 0.00374587, 0.839533
UTaU_2CB_M2_2, 0.00166828, 0.929113
UTaU_2CB_M2_3, 0.0036229, 0.829836
UTaU_2CB_M3_0, 0.00529784, 0.98243
UTaU_2CB_M3_1, 0.0023382, 0.967686
UTaU_2CB_M3_2, 0.00479017, 0.960463
UTaU_2CB_M3_3, -0.00118132, 0.802418
UTaU_2CB_M4_0, -0.0014537, 1.00802
UTaU_2CB_M4_1, -0.00160686, 1.01832
UTaU_2CB_M4_2, -0.00201033, 0.89224
UTaU_2CB_M4_3, -0.000363494, 0.716003
UTaU_2CB_S1E_0, -0.0022557, 1.08873
UTaU_2CB_S1E_1, -0.00146864, 1.07549
UTaU_2CB_S1E_2, -0.00476605, 1.06325
UTaU_2CB_S1E_3, -0.0106399, 1.06715
UTaU_2CB_S1W_0, -0.000551393, 0.955188
UTaU_2CB_S1W_1, 0.00212135, 0.947871
UTaU_2CB_S1W_2, 0.0030067, 0.957774
UTaU_2CB_S1W_3, -0.0019715, 1.02626
UTaU_2CB_S2_0, -0.00146937, 0.934416
UTaU_2CB_S2_1, -0.0032229, 0.842409
UTaU_2CB_S2_2, -0.00453318, 0.891719
UTaU_2CB_S2_3, -0.00421303, 0.858574
UTaU_2CB_S3_0, 0.0021599, 0.976316
UTaU_2CB_S3_1, -0.00223576, 1.02404
UTaU_2CB_S3_2, -0.000482724, 1.05233
UTaU_2CB_S3_3, -0.0040478, 0.843601
UTaU_2CT_M1E_0, 0.00560325, 0.881772
UTaU_2CT_M1E_1, 0.00473483, 0.828589
UTaU_2CT_M1E_2, 0.0133596, 0.787397
UTaU_2CT_M1E_3, -0.00382836, 0.84223
UTaU_2CT_M1W_0, -0.00347353, 0.76935
UTaU_2CT_M1W_1, -0.0051672, 0.748828
UTaU_2CT_M1W_2, -0.00454837, 0.931107
UTaU_2CT_M1W_3, -0.000463342, 0.916878
UTaU_2CT_M2_0, 0.00740882, 0.766851
UTaU_2CT_M2_1, 0.00430777, 0.801443
UTaU_2CT_M2_2, 0.0108529, 0.686968
UTaU_2CT_M2_3, 0.00690961, 0.689802
UTaU_2CT_M3_0, 0.00664883, 0.945635
UTaU_2CT_M3_1, 0.00223308, 0.89991
UTaU_2CT_M3_2, 0.000432811, 0.85997
UTaU_2CT_M3_3, 0.000253501, 0.794227
UTaU_2CT_M4_0, -0.00186295, 0.746937
UTaU_2CT_M4_1, -0.000918491, 0.77402
UTaU_2CT_M4_2, -0.00644059, 0.767645
UTaU_2CT_M4_3, -0.000234323, 0.779431
UTaU_2CT_S1E_0, 0.000351369, 0.971975
UTaU_2CT_S1E_1, -0.00156152, 0.933628
UTaU_2CT_S1E_2, -0.0010345, 0.907495
UTaU_2CT_S1E_3, -0.00163145, 0.939363
UTaU_2CT_S1W_0, -0.000142484, 0.849016
UTaU_2CT_S1W_1, 0.00815431, 0.863095
UTaU_2CT_S1W_2, 0.00754345, 0.858055
UTaU_2CT_S1W_3, 0.00383806, 0.921774
UTaU_2CT_S2_0, -0.0088462, 1.01104
UTaU_2CT_S2_1, -0.00163387, 0.902508
UTaU_2CT_S2_2, -0.00237476, 0.819091
UTaU_2CT_S2_3, 0.00253623, 0.941608
UTaU_2CT_S3_0, -0.00109086, 0.916256
UTaU_2CT_S3_1, 0.000804245, 0.930675
UTaU_2CT_S3_2, 0.00183282, 0.939891
UTaU_2CT_S3_3, -0.00975384, 0.887404
UTaU_3AB_M1_0, 7.5932e-05, 1.07712
UTaU_3AB_M1_1, -0.00115929, 1.0517
UTaU_3AB_M1_2, -0.00223852, 1.03616
UTaU_3AB_M1_3, 0.000353612, 1.07088
UTaU_3AB_M3_0, 0.00421874, 0.970549
UTaU_3AB_M3_1, 0.00213294, 0.914519
UTaU_3AB_M3_2, -3.44946e-05, 0.92679
UTaU_3AB_M3_3, 0.000176214, 0.935656
UTaU_3AB_M4_0, 0.00686213, 0.92637
UTaU_3AB_M4_1, 0.00491686, 0.860412
UTaU_3AB_M4_2, 0.0110358, 0.896003
UTaU_3AB_M4_3, 0.00250809, 0.955137
UTaU_3AB_S1_0, -0.0013647, 1.02846
UTaU_3AB_S1_1, -0.00126349, 1.04033
UTaU_3AB_S1_2, -0.000270708, 1.03141
UTaU_3AB_S1_3, -0.000721248, 1.06154
UTaU_3AB_S2_0, -0.00180476, 0.929282
UTaU_3AB_S2_1, 8.89762e-05, 0.938183
UTaU_3AB_S2_2, -0.000437658, 0.948014
UTaU_3AB_S2_3, 0.000365096, 0.946836
UTaU_3AB_S3_0, -3.58936e-05, 0.903036
UTaU_3AB_S3_1, 0.00979112, 0.84479
UTaU_3AB_S3_2, 0.00175512, 0.809207
UTaU_3AB_S3_3, 0.00169477, 0.809213
UTaU_3AT_M1_0, 0.00278574, 1.23108
